p_id2,start_year,season_days_injured,total_days_injured,season_minutes_played,season_games_played,season_matches_in_squad,total_minutes_played,total_games_played,dob,height_cm,weight_kg,nationality,work_rate,pace,physic,fifa_rating,position,age,cumulative_minutes_played,cumulative_games_played,minutes_per_game_prev_seasons,avg_days_injured_prev_seasons,avg_games_per_season_prev_seasons,bmi,work_rate_numeric,position_numeric,significant_injury_prev_season,cumulative_days_injured,season_days_injured_prev_season
scottdann,2018,26,438,709.0,10,19,6838.0,81,1987-02-14,189.0,78.16666666666667,England,Low/Medium,41.333333333333336,72.33333333333333,76.5,Defender,31,1515.0,17.0,89.11764705882354,349.0,17.0,21.88255274675028,2.5,1.0,1.0,438.0,349.0
scottdann,2019,51,438,1340.0,16,31,6838.0,81,1987-02-14,189.0,78.16666666666667,England,Low/Medium,41.333333333333336,72.33333333333333,76.5,Defender,32,2224.0,27.0,82.37037037037037,187.5,13.5,21.88255274675028,2.5,1.0,0.0,876.0,26.0
scottdann,2020,12,438,1425.0,15,30,6838.0,81,1987-02-14,189.0,78.16666666666667,England,Low/Medium,41.333333333333336,72.33333333333333,76.5,Defender,33,3564.0,43.0,82.88372093023256,142.0,14.333333333333334,21.88255274675028,2.5,1.0,0.0,1314.0,51.0
scottmctominay,2018,52,149,934.0,16,23,5856.0,89,1996-12-08,193.0,88.0,Scotland,High/High,64.25,76.5,72.5,Midfielder,22,,,,,,23.624795296518027,4.0,3.0,,,
scottmctominay,2019,80,149,1872.0,27,29,5856.0,89,1996-12-08,193.0,88.0,Scotland,High/High,64.25,76.5,72.5,Midfielder,23,934.0,16.0,58.375,52.0,16.0,23.624795296518027,4.0,3.0,0.0,149.0,52.0
scottmctominay,2020,17,149,2257.0,31,36,5856.0,89,1996-12-08,193.0,88.0,Scotland,High/High,64.25,76.5,72.5,Midfielder,24,2806.0,43.0,65.25581395348837,66.0,21.5,23.624795296518027,4.0,3.0,0.0,298.0,80.0
seadkolasinac,2017,10,281,2257.0,27,36,6136.0,78,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,24,,,,,,25.431236127285576,3.5,1.0,,,
seadkolasinac,2018,75,281,1980.0,24,29,6136.0,78,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,25,2257.0,27.0,83.5925925925926,10.0,27.0,25.431236127285576,3.5,1.0,0.0,281.0,10.0
seadkolasinac,2019,170,281,1804.0,26,29,6136.0,78,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,26,4237.0,51.0,83.07843137254902,42.5,25.5,25.431236127285576,3.5,1.0,0.0,562.0,75.0
seadkolasinac,2020,12,281,95.0,1,4,6136.0,78,1993-06-20,183.0,85.16666666666667,Bosnia Herzegovina,Medium/High,76.33333333333333,86.66666666666667,77.83333333333333,Defender,27,6041.0,77.0,78.45454545454545,85.0,25.666666666666668,25.431236127285576,3.5,1.0,1.0,843.0,170.0
seanlongstaff,2018,120,177,722.0,9,15,3715.0,54,1997-10-30,180.25,65.0,England,High/Medium,60.75,56.75,66.5,Midfielder,21,,,,,,20.006117255083765,3.5,3.0,,,
seanlongstaff,2019,27,177,1486.0,23,26,3715.0,54,1997-10-30,180.25,65.0,England,High/Medium,60.75,56.75,66.5,Midfielder,22,722.0,9.0,80.22222222222223,120.0,9.0,20.006117255083765,3.5,3.0,1.0,177.0,120.0
seanlongstaff,2020,24,177,1507.0,22,31,3715.0,54,1997-10-30,180.25,65.0,England,High/Medium,60.75,56.75,66.5,Midfielder,23,2208.0,32.0,69.0,73.5,16.0,20.006117255083765,3.5,3.0,0.0,354.0,27.0
seanmorrison,2018,39,39,3205.0,34,34,3205.0,34,1991-01-08,194.0,84.0,England,Medium/High,49.16666666666666,77.5,72.0,Defender,27,,,,,,22.31905622276544,3.5,1.0,,,
sebastianlarsson,2016,105,108,1598.0,21,23,1598.0,21,1985-06-06,178.0,70.0,Sweden,Medium/Medium,54.66666666666666,71.66666666666667,73.33333333333333,Midfielder,31,,,,,,22.093170054286073,3.0,3.0,,,
sergeaurier,2018,114,197,593.0,8,19,6701.0,77,1992-12-24,175.66666666666666,75.66666666666667,Ivory Coast,High/High,80.83333333333333,80.33333333333333,80.66666666666667,Defender,26,,,,,,24.52030576569246,4.0,1.0,,,
sergeaurier,2019,22,197,2896.0,33,35,6701.0,77,1992-12-24,175.66666666666666,75.66666666666667,Ivory Coast,High/High,80.83333333333333,80.33333333333333,80.66666666666667,Defender,27,593.0,8.0,74.125,114.0,8.0,24.52030576569246,4.0,1.0,0.0,197.0,114.0
sergeaurier,2020,40,197,1683.0,19,25,6701.0,77,1992-12-24,175.66666666666666,75.66666666666667,Ivory Coast,High/High,80.83333333333333,80.33333333333333,80.66666666666667,Defender,28,3489.0,41.0,85.09756097560975,68.0,20.5,24.52030576569246,4.0,1.0,0.0,394.0,22.0
sergioromero,2017,165,177,95.0,1,30,285.0,3,1987-02-22,192.0,86.66666666666667,Argentina,Medium/Medium,,,79.16666666666667,Goalkeeper,30,,,,,,23.509837962962965,3.0,0.0,,,
sergioromero,2017,165,177,95.0,1,30,285.0,3,1988-11-22,173.4,70.0,Colombia,Medium/Medium,72.8,53.0,66.4,Goalkeeper,29,95.0,1.0,95.0,165.0,1.0,23.28090473586816,3.0,0.0,1.0,177.0,165.0
sergioromero,2018,12,177,0.0,0,29,285.0,3,1987-02-22,192.0,86.66666666666667,Argentina,Medium/Medium,,,79.16666666666667,Goalkeeper,31,190.0,2.0,95.0,165.0,1.0,23.509837962962965,3.0,0.0,1.0,354.0,165.0
sergioromero,2018,12,177,0.0,0,29,285.0,3,1988-11-22,173.4,70.0,Colombia,Medium/Medium,72.8,53.0,66.4,Goalkeeper,30,190.0,2.0,95.0,114.0,0.6666666666666666,23.28090473586816,3.0,0.0,0.0,531.0,12.0
shaneduffy,2019,35,106,1322.0,19,32,8116.0,91,1992-01-01,193.0,76.0,Republic of Ireland,Medium/High,49.16666666666666,78.33333333333333,74.16666666666667,Defender,27,,,,,,20.403232301538296,3.5,1.0,,,
shanelong,2016,77,189,1374.0,32,33,6114.0,125,1987-01-22,178.66666666666666,73.66666666666667,Republic of Ireland,High/High,81.83333333333333,75.16666666666667,75.0,Forward,29,,,,,,23.07724437513923,4.0,2.0,,,
shanelong,2018,95,189,1345.0,26,28,6114.0,125,1987-01-22,178.66666666666666,73.66666666666667,Republic of Ireland,High/High,81.83333333333333,75.16666666666667,75.0,Forward,31,1374.0,32.0,42.9375,77.0,32.0,23.07724437513923,4.0,2.0,0.0,189.0,77.0
shanelong,2019,17,189,1461.0,26,31,6114.0,125,1987-01-22,178.66666666666666,73.66666666666667,Republic of Ireland,High/High,81.83333333333333,75.16666666666667,75.0,Forward,32,2719.0,58.0,46.87931034482759,86.0,29.0,23.07724437513923,4.0,2.0,0.0,378.0,95.0
shaunmaloney,2016,35,35,314.0,9,32,314.0,9,1983-01-24,170.0,69.0,Scotland,High/Medium,67.0,60.0,73.5,Forward,33,,,,,,23.87543252595156,3.5,2.0,,,
shinjiokazaki,2017,99,134,1388.0,27,29,3378.0,78,1986-04-16,173.5,75.0,Japan,High/High,69.83333333333333,70.5,75.5,Forward,31,,,,,,24.915081098588974,4.0,2.0,,,
shkodranmustafi,2016,86,296,2400.0,26,27,8871.0,102,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,24,,,,,,24.269454946439822,3.5,1.0,,,
shkodranmustafi,2017,60,296,2399.0,27,30,8871.0,102,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,25,2400.0,26.0,92.3076923076923,86.0,26.0,24.269454946439822,3.5,1.0,0.0,296.0,86.0
shkodranmustafi,2018,30,296,2740.0,31,35,8871.0,102,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,26,4799.0,53.0,90.54716981132076,73.0,26.5,24.269454946439822,3.5,1.0,0.0,592.0,60.0
shkodranmustafi,2019,18,296,1275.0,15,18,8871.0,102,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,27,7539.0,84.0,89.75,58.666666666666664,28.0,24.269454946439822,3.5,1.0,0.0,888.0,30.0
shkodranmustafi,2020,102,296,57.0,3,9,8871.0,102,1992-04-17,184.0,82.16666666666667,Germany,Medium/High,64.33333333333333,78.0,81.33333333333333,Defender,28,8814.0,99.0,89.03030303030303,48.5,24.75,24.269454946439822,3.5,1.0,0.0,1184.0,18.0
simonezaza,2016,25,151,480.0,8,11,480.0,8,1991-06-25,186.0,83.33333333333333,Italy,High/High,77.33333333333333,80.83333333333333,79.66666666666667,Forward,25,,,,,,24.087563109415342,4.0,2.0,,,
simonfrancis,2016,26,453,3108.0,34,34,8458.0,98,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,31,,,,,,25.62269438645657,3.5,1.0,,,
simonfrancis,2017,28,453,2902.0,32,32,8458.0,98,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,32,3108.0,34.0,91.41176470588235,26.0,34.0,25.62269438645657,3.5,1.0,0.0,453.0,26.0
simonfrancis,2018,269,453,1355.0,17,18,8458.0,98,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,33,6010.0,66.0,91.06060606060606,27.0,33.0,25.62269438645657,3.5,1.0,0.0,906.0,28.0
simonfrancis,2019,130,453,1093.0,15,19,8458.0,98,1985-02-16,187.0,89.6,England,High/Medium,61.6,73.6,74.2,Defender,34,7365.0,83.0,88.73493975903614,107.66666666666667,27.666666666666668,25.62269438645657,3.5,1.0,1.0,1359.0,269.0
simonmignolet,2018,30,59,0.0,0,37,4465.0,47,1988-03-06,193.0,87.0,Belgium,Medium/Medium,,,79.16666666666667,Goalkeeper,30,,,,,,23.35633171360305,3.0,0.0,,,
simonmoore,2019,39,111,190.0,2,27,190.0,2,1990-05-19,191.0,83.0,England,Medium/Medium,,,65.66666666666667,Goalkeeper,29,,,,,,22.75156931005181,3.0,0.0,,,
sofianeboufal,2016,49,198,1171.0,24,24,3296.0,70,1993-09-17,171.66666666666666,62.333333333333336,Morocco,High/Low,81.66666666666667,48.66666666666666,77.66666666666667,Midfielder,23,,,,,,21.15185220096145,3.0,3.0,,,
sofianeboufal,2019,77,198,824.0,20,27,3296.0,70,1993-09-17,171.66666666666666,62.333333333333336,Morocco,High/Low,81.66666666666667,48.66666666666666,77.66666666666667,Midfielder,26,1171.0,24.0,48.791666666666664,49.0,24.0,21.15185220096145,3.0,3.0,0.0,198.0,49.0
sofianefeghouli,2016,34,204,1188.0,21,31,1188.0,21,1989-12-26,176.5,75.0,Algeria,High/Low,86.33333333333333,63.5,79.66666666666667,Midfielder,27,,,,,,24.075307562054107,3.0,3.0,,,
sokratispapastathopoulos,2018,49,149,2319.0,25,28,4106.0,44,1988-06-09,186.0,84.83333333333333,Greece,Medium/High,73.0,82.66666666666667,83.33333333333333,Defender,30,,,,,,24.52113924538482,3.5,1.0,,,
sokratispapastathopoulos,2019,16,149,1787.0,19,32,4106.0,44,1988-06-09,186.0,84.83333333333333,Greece,Medium/High,73.0,82.66666666666667,83.33333333333333,Defender,31,2319.0,25.0,92.76,49.0,25.0,24.52113924538482,3.5,1.0,0.0,149.0,49.0
sollymarch,2017,4,251,1986.0,36,38,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,23,,,,,,23.81687242798354,4.0,3.0,,,
sollymarch,2018,15,251,2579.0,35,36,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,24,1986.0,36.0,55.166666666666664,4.0,36.0,23.81687242798354,4.0,3.0,0.0,251.0,4.0
sollymarch,2019,61,251,1203.0,19,25,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,25,4565.0,71.0,64.29577464788733,9.5,35.5,23.81687242798354,4.0,3.0,0.0,502.0,15.0
sollymarch,2020,171,251,1760.0,21,21,7528.0,111,1994-07-20,180.0,77.16666666666667,England,High/High,77.66666666666667,58.5,71.33333333333333,Midfielder,26,5768.0,90.0,64.08888888888889,26.666666666666668,30.0,23.81687242798354,4.0,3.0,0.0,753.0,61.0
stefanjohansen,2020,52,79,0.0,0,1,456.0,12,1991-01-08,182.0,77.0,Norway,High/High,69.0,73.33333333333333,73.33333333333333,Midfielder,29,,,,,,23.24598478444632,4.0,3.0,,,
stefanookaka,2016,105,235,1028.0,19,23,1560.0,36,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward,27,,,,,,25.629167148417928,4.0,2.0,,,
stefanookaka,2017,25,235,500.0,15,18,1560.0,36,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward,28,1028.0,19.0,54.10526315789474,105.0,19.0,25.629167148417928,4.0,2.0,0.0,235.0,105.0
stefanookaka,2018,29,235,32.0,2,7,1560.0,36,1989-08-09,186.0,88.66666666666667,Italy,High/High,69.0,81.5,75.66666666666667,Forward,29,1528.0,34.0,44.94117647058823,65.0,17.0,25.629167148417928,4.0,2.0,0.0,470.0,25.0
stephanlichtsteiner,2018,31,66,980.0,14,27,980.0,14,1984-01-16,181.5,75.75,Switzerland,High/High,78.0,77.5,81.75,Defender,34,,,,,,22.99478633062405,4.0,1.0,,,
stephenireland,2017,67,668,148.0,4,10,148.0,4,1986-08-22,173.0,66.33333333333333,Republic of Ireland,Medium/Medium,58.66666666666666,60.333333333333336,74.66666666666667,Midfielder,31,,,,,,22.163564881330256,3.0,3.0,,,
stephenward,2017,60,174,2592.0,28,29,6275.0,68,1985-08-20,185.0,81.0,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder,32,,,,,,23.66691015339664,4.0,3.0,,,
stephenward,2018,114,174,235.0,3,15,6275.0,68,1985-08-20,185.0,81.0,Republic of Ireland,High/High,62.833333333333336,73.66666666666667,72.33333333333333,Midfielder,33,2592.0,28.0,92.57142857142857,60.0,28.0,23.66691015339664,4.0,3.0,0.0,174.0,60.0
stevecook,2018,61,193,2937.0,31,31,12097.0,132,1991-04-19,185.0,82.16666666666667,England,Medium/High,55.66666666666666,75.0,75.16666666666667,Defender,27,,,,,,24.007791575359143,3.5,1.0,,,
stevecook,2019,132,193,2624.0,29,32,12097.0,132,1991-04-19,185.0,82.16666666666667,England,Medium/High,55.66666666666666,75.0,75.16666666666667,Defender,28,2937.0,31.0,94.74193548387096,61.0,31.0,24.007791575359143,3.5,1.0,0.0,193.0,61.0
stevemandanda,2016,153,244,855.0,9,9,855.0,9,1985-03-28,185.0,81.66666666666667,France,Medium/Medium,,,82.66666666666667,Goalkeeper,31,,,,,,23.861699537375213,3.0,0.0,,,
stevenalzate,2019,180,180,1268.0,19,22,2210.0,34,1998-09-08,180.0,68.33333333333333,England,Medium/Medium,67.66666666666667,54.0,59.333333333333336,Midfielder,21,,,,,,21.090534979423865,3.0,3.0,,,
stevenbergwijn,2019,125,251,749.0,14,14,2012.0,35,1997-10-08,177.0,76.0,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward,22,,,,,,24.258674071946118,3.0,2.0,,,
stevenbergwijn,2020,27,251,1263.0,21,26,2012.0,35,1997-10-08,177.0,76.0,Netherlands,Medium/Medium,85.83333333333333,64.83333333333333,75.16666666666667,Forward,23,749.0,14.0,53.5,125.0,14.0,24.258674071946118,3.0,2.0,1.0,251.0,125.0
stevendavis,2017,89,111,1606.0,23,28,4504.0,58,1985-01-01,173.0,70.66666666666667,Northern Ireland,High/High,59.833333333333336,68.5,74.83333333333333,Midfielder,32,,,,,,23.611435953979974,4.0,3.0,,,
stevendefour,2016,32,550,1103.0,21,29,3638.0,51,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder,28,,,,,,23.510204081632654,3.0,3.0,,,
stevendefour,2017,159,550,2073.0,24,24,3638.0,51,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder,29,1103.0,21.0,52.523809523809526,32.0,21.0,23.510204081632654,3.0,3.0,0.0,550.0,32.0
stevendefour,2018,129,550,462.0,6,9,3638.0,51,1988-04-15,175.0,72.0,Belgium,Medium/Medium,65.6,72.0,78.4,Midfielder,30,3176.0,45.0,70.57777777777778,95.5,22.5,23.510204081632654,3.0,3.0,1.0,1100.0,159.0
stevenpienaar,2016,77,77,869.0,15,19,869.0,15,1982-03-17,170.0,66.0,South Africa,High/Medium,69.0,63.5,77.0,Midfielder,34,,,,,,22.837370242214536,3.5,3.0,,,
stevesidwell,2017,300,300,0.0,0,2,0.0,0,1982-12-14,178.0,80.0,England,Medium/Medium,54.0,71.66666666666667,72.33333333333333,Midfielder,35,,,,,,25.24933720489837,3.0,3.0,,,
stuartarmstrong,2018,36,215,1516.0,29,34,6217.0,92,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder,26,,,,,,22.395413419331717,4.0,3.0,,,
stuartarmstrong,2019,58,215,1814.0,30,32,6217.0,92,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder,27,1516.0,29.0,52.275862068965516,36.0,29.0,22.395413419331717,4.0,3.0,0.0,215.0,36.0
stuartarmstrong,2020,25,215,2887.0,33,34,6217.0,92,1992-03-30,183.0,75.0,Scotland,High/High,78.0,68.5,73.83333333333333,Midfielder,28,3330.0,59.0,56.440677966101696,47.0,29.5,22.395413419331717,4.0,3.0,0.0,430.0,58.0
sullaykaikai,2018,33,33,0.0,0,2,46.0,2,1995-08-26,180.66666666666663,70.0,England,Medium/Medium,80.16666666666667,50.833333333333336,65.16666666666667,Midfielder,23,,,,,,21.445786413583704,3.0,3.0,,,
takumiminamino,2019,18,61,282.0,10,17,1346.0,29,1995-01-16,173.83333333333334,67.0,Japan,High/Medium,83.16666666666667,61.16666666666666,72.66666666666667,Forward,24,,,,,,22.17219485424907,3.5,2.0,,,
tammyabraham,2019,126,191,2311.0,34,34,5273.0,87,1997-10-02,193.6,82.2,England,Medium/Medium,76.0,68.0,74.0,Forward,22,,,,,,21.931135168362818,3.0,2.0,,,
tammyabraham,2020,43,191,1118.0,22,30,5273.0,87,1997-10-02,193.6,82.2,England,Medium/Medium,76.0,68.0,74.0,Forward,23,2311.0,34.0,67.97058823529412,126.0,34.0,21.931135168362818,3.0,2.0,1.0,191.0,126.0
tariqlamptey,2020,288,288,925.0,11,11,1575.0,20,2000-09-30,167.0,58.0,England,Medium/Medium,82.0,51.0,66.0,Defender,20,,,,,,20.796729893506402,3.0,1.0,,,
teemupukki,2019,20,20,3019.0,36,37,3019.0,36,1990-03-29,180.0,79.16666666666667,Finland,High/Medium,77.66666666666667,66.33333333333333,72.66666666666667,Forward,29,,,,,,24.43415637860082,3.5,2.0,,,
terencekongolo,2018,57,882,2852.0,32,34,4059.0,46,1994-02-14,187.83333333333331,70.0,Netherlands,Medium/High,75.0,74.5,75.33333333333333,Defender,24,,,,,,19.8405043897116,3.5,1.0,,,
terencekongolo,2020,366,882,95.0,1,10,4059.0,46,1994-02-14,187.83333333333331,70.0,Netherlands,Medium/High,75.0,74.5,75.33333333333333,Defender,26,2852.0,32.0,89.125,57.0,32.0,19.8405043897116,3.5,1.0,0.0,882.0,57.0
theowalcott,2016,47,222,2000.0,28,32,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,27,,,,,,21.952479338842977,3.0,2.0,,,
theowalcott,2018,13,222,2230.0,37,38,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,29,2000.0,28.0,71.42857142857143,47.0,28.0,21.952479338842977,3.0,2.0,0.0,222.0,47.0
theowalcott,2019,95,222,1341.0,25,28,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,30,4230.0,65.0,65.07692307692308,30.0,32.5,21.952479338842977,3.0,2.0,0.0,444.0,13.0
theowalcott,2020,67,222,1691.0,22,26,8568.0,132,1989-03-16,176.0,68.0,England,Medium/Medium,90.33333333333331,63.0,79.0,Forward,31,5571.0,90.0,61.9,51.666666666666664,30.0,21.952479338842977,3.0,2.0,0.0,666.0,95.0
thibautcourtois,2016,7,115,3420.0,36,36,6745.0,71,1992-05-11,199.0,93.5,Belgium,Medium/Medium,,,88.5,Goalkeeper,24,,,,,,23.610514885987726,3.0,0.0,,,
thibautcourtois,2017,32,115,3325.0,35,35,6745.0,71,1992-05-11,199.0,93.5,Belgium,Medium/Medium,,,88.5,Goalkeeper,25,3420.0,36.0,95.0,7.0,36.0,23.610514885987726,3.0,0.0,0.0,115.0,7.0
thomaspartey,2020,81,88,1661.0,24,24,1661.0,24,1993-06-13,185.0,75.33333333333333,Ghana,Medium/High,71.16666666666667,82.66666666666667,78.5,Midfielder,27,,,,,,22.011200389578764,3.5,3.0,,,
timkrul,2019,38,38,3420.0,36,36,3420.0,36,1988-04-03,189.66666666666663,76.66666666666667,Netherlands,Medium/Medium,,,76.33333333333333,Goalkeeper,31,,,,,,21.312017197871278,3.0,0.0,,,
timmklose,2019,209,259,615.0,7,8,615.0,7,1988-05-09,193.0,87.0,Switzerland,Medium/Medium,44.333333333333336,73.83333333333333,75.0,Defender,31,,,,,,23.35633171360305,3.0,1.0,,,
timothycastagne,2020,134,194,2471.0,27,27,2471.0,27,1995-12-05,182.5,76.33333333333333,Belgium,High/High,77.5,69.5,72.83333333333333,Defender,25,,,,,,22.918621379871144,4.0,1.0,,,
timowerner,2020,7,96,2728.0,35,38,2728.0,35,1996-03-06,180.16666666666663,75.16666666666667,Germany,High/Medium,91.16666666666669,65.33333333333333,80.0,Forward,24,,,,,,23.156685872624546,3.5,2.0,,,
timream,2018,51,63,2154.0,26,31,2819.0,33,1987-10-05,185.83333333333331,76.33333333333333,United States,Medium/Medium,65.66666666666667,70.5,71.0,Defender,31,,,,,,22.103802610147,3.0,1.0,,,
tobyalderweireld,2016,45,188,2739.0,30,30,12543.0,136,1989-03-02,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender,27,,,,,,23.563564317710593,3.0,1.0,,,
tobyalderweireld,2017,129,188,1247.0,14,15,12543.0,136,1989-03-02,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender,28,2739.0,30.0,91.3,45.0,30.0,23.563564317710593,3.0,1.0,0.0,188.0,45.0
tobyalderweireld,2020,14,188,2361.0,25,35,12543.0,136,1989-03-02,186.16666666666663,81.66666666666667,Belgium,Medium/Medium,64.0,79.0,84.83333333333333,Defender,31,3986.0,44.0,90.5909090909091,87.0,22.0,23.563564317710593,3.0,1.0,1.0,376.0,129.0
toddcantwell,2019,18,81,2584.0,37,37,2584.0,37,1998-02-27,180.33333333333331,68.66666666666667,England,High/Medium,70.33333333333333,48.0,68.33333333333333,Midfielder,21,,,,,,21.115139007998472,3.5,3.0,,,
tomassoucek,2019,9,9,1096.0,13,13,4706.0,51,1995-02-27,192.0,86.0,Czech Republic,High/High,61.75,79.0,76.25,Midfielder,24,,,,,,23.328993055555557,4.0,3.0,,,
tomcairney,2018,61,460,2298.0,31,32,3097.0,41,1991-01-20,184.33333333333331,77.83333333333333,Scotland,High/Medium,67.5,65.0,75.66666666666667,Midfielder,27,,,,,,22.906454682497905,3.5,3.0,,,
tomcairney,2020,288,460,799.0,10,15,3097.0,41,1991-01-20,184.33333333333331,77.83333333333333,Scotland,High/Medium,67.5,65.0,75.66666666666667,Midfielder,29,2298.0,31.0,74.12903225806451,61.0,31.0,22.906454682497905,3.5,3.0,0.0,460.0,61.0
tomcleverley,2017,121,427,2003.0,23,23,5531.0,81,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,28,,,,,,21.877551020408163,3.5,3.0,,,
tomcleverley,2018,191,427,529.0,13,15,5531.0,81,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,29,2003.0,23.0,87.08695652173913,121.0,23.0,21.877551020408163,3.5,3.0,1.0,427.0,121.0
tomcleverley,2019,115,427,1041.0,18,20,5531.0,81,1989-08-12,175.0,67.0,England,High/Medium,67.5,63.833333333333336,76.33333333333333,Midfielder,30,2532.0,36.0,70.33333333333333,156.0,18.0,21.877551020408163,3.5,3.0,1.0,854.0,191.0
tomdavies,2020,7,7,1502.0,25,35,8330.0,128,1992-04-18,183.33333333333331,71.33333333333333,England,Low/High,64.66666666666667,70.83333333333333,59.5,Midfielder,28,,,,,,21.223140495867774,3.0,3.0,,,
tomdavies,2020,7,7,1502.0,25,35,8330.0,128,1998-06-30,181.0,71.6,England,High/Medium,68.4,69.8,71.2,Midfielder,22,1502.0,25.0,60.08,7.0,25.0,21.855254723604283,3.5,3.0,0.0,7.0,7.0
tomheaton,2017,202,622,321.0,4,11,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper,31,,,,,,25.315555555555555,3.0,0.0,,,
tomheaton,2018,63,622,1805.0,19,38,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper,32,321.0,4.0,80.25,202.0,4.0,25.315555555555555,3.0,0.0,1.0,622.0,202.0
tomheaton,2019,325,622,1890.0,20,20,7341.0,78,1986-04-15,187.5,89.0,England,Medium/Medium,,,78.16666666666667,Goalkeeper,33,2126.0,23.0,92.43478260869566,132.5,11.5,25.315555555555555,3.0,0.0,0.0,1244.0,63.0
